Vendor ID,Vendor Name,Item type,Item ID,Item name,Barcode,SKU,Stock Unit,Vendor item ID,Default quantity,Default price,Primary vendor,Active
3,Lotus Warehouse,product,1,Test Product,10000000001,10000000000,Unit,,50.0000,2.5000,No,Yes
2,Nuts and Spices,product,1,Test Product,10000000001,10000000000,Unit,,30.0000,3.0000,No,Yes
1,Raja Foods Chicago,product,176,Aji No Moto MSG 1LB,071757010062,071757010062,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,177,Akalgaro Powder 3.5oz,051179980006,051179980006,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,215,Amba Haldar Btl 100Gm,051179980037,051179980037,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,188,Anarkali CHILLI PICKEL 1kg,051179222007,051179222007,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,189,Anarkali GARLIC PICKEL 1kg,051179221901,051179221901,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,190,Anarkali LIME PICKEL 1kg,051179221802,051179221802,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,192,Anarkali MANGO PICKEL 1kg,051179222304,051179222304,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,191,Anarkali MANGO PICKEL 1kg,051179221703,051179221703,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,193,Anarkali MIX PICKEL 1kg,051179222106,051179222106,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,194,Anarkali MIX PICKEL HYD STYLE 1kg,051179222205,051179222205,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,379,Anarkali PeshwariNan 5PK,051179996052,051179996052,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1311,Chandan MTH FRESHENER 90g,8904018613417,8904018613417,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1308,Chandan Mukhwas 5in1 Tin,8904018611215,8904018611215,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1307,Chandan Calcutta Meetha Pan Tower 4.23OZ,8904018603258,8904018603258,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1312,Chandan Special Jerragoli 200G,8904018621672,8904018621672,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1344,Ching's AllinOne Sauce 360Gm,8901595851270,8901595851270,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1368,Ching's BjngHot Soup 49Gm,8901595961191,8901595961191,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1345,Ching's Chilli Soy Sauce 200Gm,8901595862757,8901595862757,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1346,Ching's ChillVinagar Sauce 170G,8901595852321,8901595852321,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1369,Ching's Coktail SpringRoll 25PK,051179982574,051179982574,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1347,Ching's Dark Soy 200Gm,8901595862726,8901595862726,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1348,Ching's GrnChl Sauce 190Gm,8901595862733,8901595862733,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1349,Ching's Hakka Egg 150GM,8901595851225,8901595851225,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1350,Ching's Hakka Veg 150Gm,8901595851218,8901595851218,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1351,Ching's Hakka Veg 600Gm,8901595853403,8901595853403,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1352,Ching's HotGarlic Ndl 75Gm,8901595963331,8901595963331,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1380,Ching's HOT-N-SOUR SOUP 80g,8901595971299,8901595971299,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1370,Ching's HotSour Soup Mix 39Gm,8901595961146,8901595961146,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1353,Ching's HtGrlic Ndl 300Gm,8901595963362,8901595963362,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1371,Ching's LmnCrndr Soup Mix 39Gm,8901595961184,8901595961184,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1381,Ching's MANCHOW SOUP 80g,8901595971275,8901595971275,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1372,Ching's ManchowSoup Mix 39Gm,8901595961177,8901595961177,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1382,Ching's MIX VEG SOUP 80g,8901595971305,8901595971305,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1373,Ching's MixVeg Soup Mix 39Gm,8901595961115,8901595961115,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1354,Ching's Mnchrian 300Gm,8901595963348,8901595963348,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1355,Ching's Mnchrian 75Gm,8901595963317,8901595963317,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1374,Ching's Mnchrian Mix 62Gm,8901595962211,8901595962211,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1356,Ching's Mnchrian Sauce 250Gm,8901595873142,8901595873142,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1357,Ching's Mushroom Sauce 200Gm,8901595862764,8901595862764,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1375,Ching's OrntlTomatoe Mix 65Gm,8901595961207,8901595961207,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1358,Ching's Pnr Chilli MM 2.3oz,8901595972227,8901595972227,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1359,Ching's Pnr65 285Gm,051179930667,051179930667,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1360,Ching's PnrChilli 280Gm,051179932524,051179932524,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1376,Ching's PnrChilli Mix 51Gm,8901595962235,8901595962235,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1361,Ching's PnrChlSamosa 12Pk,051179930711,051179930711,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1362,Ching's RedChilli Sauce 200Gm,8901595862740,8901595862740,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1363,Ching's Schwn 300Gm,8901595963355,8901595963355,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1364,Ching's Schwn Ndl 75Gm,8901595963324,8901595963324,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1365,Ching's Schwn Sauce 250Gm,8901595873241,8901595873241,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1377,Ching's SCHZN CHUTNEY 250g,8901595862962,8901595862962,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1378,Ching's SchzwnSoup Mix 52Gm,8901595962228,8901595962228,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1383,Ching's SWT CORN VEG SOUP 80g,8901595971282,8901595971282,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1379,Ching's SwtCorn Mix 38Gm,8901595961122,8901595961122,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1384,Ching's TOMATO SOUP 80g,8901595971268,8901595971268,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1366,Ching's VeGSpringRoll 12PK,051179982567,051179982567,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1385,Chokah JACK FRUIT 8 OZ,044738045360,044738045360,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1411,CNC Canola Oil 1 Gallon,15010,15010,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1412,CNC Veg Oil 1 Gallon,15009,15009,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1558,Dalda Veg Ghee 1KG,8901030000829,8901030000829,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,1559,Dalda Veg Ghee 2KG,8901030000836,8901030000836,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2035,Foco Coconut Juice 17.6oz,016229901479,016229901479,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2036,Foco COCONUT JUICE 350ml,016229901141,016229901141,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2037,Foco LYCHEE DRINK 350ML,016229901226,016229901226,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2038,Foco TAMRD JUICE 350ml,016229901158,016229901158,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2189,Gharana Chakri 6oz,689076785327,689076785327,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2190,Gharana JChakari 6oz,689076424660,689076424660,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2191,Gharana SShakarPara 8oz,718122210992,718122210992,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2262,Golden Dates Pittd 30Oz,019175099023,019175099023,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2263,Golden PittdDates 10oz,019175099016,019175099016,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2264,Golden Pitted Dates 24oz,019175054503,019175054503,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2511,Herbal Hill  TULSI 60caps,8906008260199,8906008260199,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2524,Herbal Hill Aloe Vera 500ml,8906008262995,8906008262995,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2512,Herbal Hill AMLA 60caps,8906008260021,8906008260021,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2513,Herbal Hill HARDE 60caps,8906008260076,8906008260076,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2514,Herbal Hill JAMBU 60caps,8906008260083,8906008260083,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2525,Herbal Hill Milk Kesar Soap,8906008266023,8906008266023,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2526,Herbal Hill Rejuv Soap,8906008266061,8906008266061,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2516,Hesh Aritha Powder,8901701104108,8901701104108,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2517,Hesh Brahmi Powder,8901701111106,8901701111106,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2518,Hesh hair amla PWdr,8901701103101,8901701103101,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2519,Hesh Mehdi Pwdr,8901701102104,8901701102104,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2520,Hesh Multani 100g,8901701101107,8901701101107,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2521,Hesh Neem Leaves Pwdr,8901701110109,8901701110109,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2522,Hesh Shikakai Pwdr 100Gm,8901701105105,8901701105105,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2523,Hesh Tulsi Leaves Pwdr,8901701122102,8901701122102,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2805,Idhayam 340Gm AvalMxtr,890023001227,890023001227,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2806,Idhayam 340Gm BananaChips,890023001210,890023001210,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2807,Idhayam 340Gm Bnglr Mxtr,890023001128,890023001128,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2808,Idhayam 340Gm CrnFlkes Mxtr,890023001142,890023001142,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2809,Idhayam 340Gm Garlic Mixture,890023001234,890023001234,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2810,Idhayam 340Gm KeralaMixture,890023001111,890023001111,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2811,Idhayam 340Gm KeralaPakavada,890023001166,890023001166,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2812,Idhayam 340Gm MslBtrGrd Chips,890023001197,890023001197,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2813,Idhayam 340Gm Tanjur Mixture,890023001135,890023001135,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2814,Idhayam 340Gm Tikha Ganthiya,890023001159,890023001159,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2815,Idhayam 340Gm Wht Mixture,890023001203,890023001203,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2839,Jabson Chana BPepper 5.29oz,8904067703077,8904067703077,Unit,,1.0000,0.0000,Yes,Yes
3,Lotus Warehouse,product,3,Haldiram Cashew Katli 10oz,111232125,100000000465,Unit,,20.0000,8.0000,No,Yes
2,Nuts and Spices,product,2418,HB Besan 4LB,788889102113,788889102113,Unit,,1.0000,0.0000,No,Yes
1,Raja Foods Chicago,product,2840,Jabson Chana Hing Jeera 4.93oz,8904067702490,8904067702490,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2841,Jabson Chana Masala 4.93oz,8904067702483,8904067702483,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2842,Jabson Chana Nimbu 4.93oz,8904067702506,8904067702506,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2843,Jabson Peanut CGarlic 5.29oz,8904067702544,8904067702544,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2844,Jabson Peanut Classic 4.93oz,8904067702520,8904067702520,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2845,Jabson Peanut Masala 5.29oz,8904067702537,8904067702537,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2846,Jabson PEanut Nimbu,8904067702551,8904067702551,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2847,Jabson Peanuts BPepper 4.93oz,8904067702599,8904067702599,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2848,Jabsons RstdPeanut 4.93oz,8904067702568,8904067702568,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2849,Jalpur Bajri Flr 2.2lb,5028881010388,5028881010388,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2850,Jalpur Dhokla Flour 2.2lb,5028881010418,5028881010418,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2851,Jalpur Juwar Flour 2.2LB,5028881010517,5028881010517,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2852,Jalpur Ladu Besan 2.2LB,5028881010579,5028881010579,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2853,Jalpur MAGHAJ 1kg,5028881010678,5028881010678,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2854,Jalpur Mathiya Flr 2.2lb,5028881010623,5028881010623,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2855,Jalpur Moong Flour 2.2lb,5028881010647,5028881010647,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2856,Jalpur Ondhwa Flr 2LB,5028881010708,5028881010708,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2857,Jalpur Papadi Flour 2.2lb,5028881010746,5028881010746,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2887,Janaki Thattai 7oz,051179975002,051179975002,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2890,JCM DRYPAN 5OZ,791090301367,791090301367,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2891,Jethimadh Sticks 100Gm,051179901155,051179901155,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2913,Kadhai 50gm BtrChicken,8906037990012,8906037990012,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2914,Kadhai 50gm Chicken Kadhai,8906037990029,8906037990029,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2915,Kadhai 50gm Chkn Biryani,8906037990036,8906037990036,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2916,Kadhai 50gm Chkn Curry,8906037990043,8906037990043,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2917,Kadhai 50gm Chkn Tikka Msl,8906037990050,8906037990050,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2918,Kadhai 50gm EggCurry,8906037990081,8906037990081,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2919,Kadhai 50gm Fish msl,8906037990098,8906037990098,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2920,Kadhai 50gm MtnRoganJosh,8906037990074,8906037990074,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2921,Kadhai MtnKolhapuri 50Gm,8906037990067,8906037990067,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2922,Kalvert Rose Syrup 700ml,8906015310115,8906015310115,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2923,Kamal Kakadi 100Gm,051179980549,051179980549,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2959,Kelvert Jeera Masala 700ml,8906015310559,8906015310559,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2960,Kelvert Kachi Kerry Syrp 700ml,8906015310351,8906015310351,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2961,Kelvert KalaKhatta Syrp 700ml,8906015310412,8906015310412,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2962,Kelvert Lemon Syrup 700ml,8906015310429,8906015310429,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2963,Kelvert Mango Syrp 700ml,8906015310368,8906015310368,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2964,Kelvert Saffron Syrup 700ml,8906015310306,8906015310306,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,2965,Kelvert Strwbry Syrp 700ml,8906015310344,8906015310344,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,3072,Lagan Samgri 1.3KG,051179420809,051179420809,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,3654,Meenaxi Pan Chutney 7oz,15006,15006,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,3954,MTT Wet Tamrind 400Gm,8855363005818,8855363005818,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4100,Organic Diamond Dry Figs 1LB,8989240020080,8989240020080,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4101,Ovaltine 400GM,810793010021,810793010021,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4245,PanPasand Candy 3.5oz,051179301481,051179301481,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4247,Paper Boat AAMRAS 250ML,8908001705448,8908001705448,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4248,Paper Boat JALJEERA 250ML,8908001705196,8908001705196,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4249,Paper Boat JMN KLA KHTTA 250ML,8908001705127,8908001705127,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4250,Paper Boat KOKUM 250ML,8908001705868,8908001705868,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4472,Raji GRLC NAAN WHL WHEAT 340g,8901595831197,8901595831197,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4473,Raji Hariyali Burger Corn 13oz,8901595821259,8901595821259,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4474,Raji PLK NAAN WHL WHEAT 340g,8901595831180,8901595831180,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4475,Raji TDRI NAAN WHL WHEAT 340g,8901595831203,8901595831203,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4476,Rajpan Katha Powder 1.75oz,15007,15007,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4559,Rasoi Magic 50gm ChanaMasala,8901042963679,8901042963679,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4560,Rasoi Magic 50gm DalMakhani,8901042963723,8901042963723,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4561,Rasoi Magic 50gm DumAlo Mix,8902132110461,8902132110461,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4562,Rasoi Magic 50gm MethiMtRasoi Magicalai,8901042963655,8901042963655,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4563,Rasoi Magic 50gm MethiMutteRasoi Magicalai,8901042963815,8901042963815,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4564,Rasoi Magic 50gm MissalRassa,8901042963730,8901042963730,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4565,Rasoi Magic 50gm Mutter Paneer,8901042963600,8901042963600,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4566,Rasoi Magic 50gm Palak Paneer,8901042963884,8901042963884,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4567,Rasoi Magic 50gm Paneer Handi,8901042963778,8901042963778,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4568,Rasoi Magic 50gm PavBhaji,8901042963693,8901042963693,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4569,Rasoi Magic 50gm PlkPaneer,8901042963662,8901042963662,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4570,Rasoi Magic 50gm Pnr TikkaMsl,8901042963761,8901042963761,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4571,Rasoi Magic 50gm PnrTikaMsl,8901042963846,8901042963846,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4572,Rasoi Magic 50gm PnrTikkaMasala,8901042963617,8901042963617,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4573,Rasoi Magic 50gm ShahiPnr,8901042963754,8901042963754,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4574,Rasoi Magic 50gm Veg Kadhai,8901042963860,8901042963860,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4575,Rasoi Magic 50gm Veg Kohlapuri,8901042963631,8901042963631,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4576,Rasoi Magic 50gm VegBiryani,8901042963686,8901042963686,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4577,Rasoi Magic 50gm VegKadhai,8901042963624,8901042963624,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4578,Rasoi Magic 50gm VegKohlapuri,8901042963808,8901042963808,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4579,Rasoi Magic Chana Masala 60Gm,840965002899,840965002899,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4580,Rasoi Magic ChnMsl 60Gm,8902132110811,8902132110811,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4483,Rasoi Magic DUM ALOO 50g,8901042963648,8901042963648,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4581,Rasoi Magic Methi Mutter Msl 50Gm,8902132110423,8902132110423,Unit,,1.0000,0.0000,Yes,Yes
1,Raja Foods Chicago,product,4582,Rasoi Magic Mutter Paneer 50Gm,8902132110966,8902132110966,Unit,,1.0000,0.0000,Yes,Yes
10,Darbar Foods,product,6282,United King  Cake Rusk 700gm,8822111020249,8822111020249,Unit,,1.0000,0.0000,Yes,Yes
10,Darbar Foods,product,6283,United King Nan Khataee 360g,8822111020270,8822111020270,Unit,,1.0000,0.0000,Yes,Yes
10,Darbar Foods,product,6286,United King PHENI FRD VER. 200G,8822111021086,8822111021086,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,1083,Bombay Bites Punjabi Samosa 10Pk,7232462490324,7232462490324,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,1084,Bombay Bites TIKKA BITE 8OZ,7232462491314,7232462491314,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,1085,Bombay Bites VEGGI PATTY 4PK,7232462491178,7232462491178,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,1167,Bombay Chicken Samosa 10oz,808550300119,808550300119,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,1168,Bombay Chicken Tikka 10oz,808550300041,808550300041,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,1169,Bombay Kitchen Lamb Samosa10oz,808550300126,808550300126,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,1274,Chai Bites CRusk EgLs 350Gm,723246224022,723246224022,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,1275,Chai Bites Salty Pastry 200Gm,723246224312,723246224312,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,1276,Chai Bites Swt Pastry 200Gm,723246224305,723246224305,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,1315,Chatpats ALOO BHUJIA 170g,7232462913144,7232462913144,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,1316,Chatpats BIKANERI SEV 170g,7232462914370,7232462914370,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,1317,Chatpats BOMBAY CHANA 170g,7232462915360,7232462915360,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,1318,Chatpats BOONDI 170g,7232462914752,7232462914752,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,1319,Chatpats CATHIYA 170g,7232462913076,7232462913076,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,1320,Chatpats CHANA CHOR 170g,7232462912840,7232462912840,Unit,,1.0000,0.0000,Yes,Yes
13,House of Spices,product,1321,Chatpats CHANA DAL 170g,7232462912222,7232462912222,Unit,,1.0000,0.0000,Yes,Yes
